week_start,venue,done,active,target,status
2026-07-06,BDPB,0,1,10,NO_DATA
2026-07-06,BORN,0,0,10,NO_ITEMS
2026-07-06,CRFT,0,0,10,NO_ITEMS
2026-07-06,FLLN,0,0,10,NO_ITEMS
2026-07-06,FLSE,0,0,10,NO_ITEMS
2026-07-06,FSON,0,0,10,NO_ITEMS
2026-07-06,GTTR,0,0,10,NO_ITEMS
2026-07-06,GUTT,0,0,10,NO_ITEMS
2026-07-06,HAWK,0,0,10,NO_ITEMS
2026-07-06,HOOD,0,10,10,NO_DATA
2026-07-06,ISFO,0,0,10,NO_ITEMS
2026-07-06,JNTS,0,0,10,NO_ITEMS
2026-07-06,LAFA,0,0,10,NO_ITEMS
2026-07-06,LEIL,0,0,10,NO_ITEMS
2026-07-06,LOUS,0,0,10,NO_ITEMS
2026-07-06,MORN,0,0,10,NO_ITEMS
2026-07-06,NOBL,0,0,10,NO_ITEMS
2026-07-06,POLT,0,0,10,NO_ITEMS
2026-07-06,PTLV,0,0,10,NO_ITEMS
2026-07-06,QUIX,0,0,10,NO_ITEMS
2026-07-06,STAR,0,0,10,NO_ITEMS
2026-07-06,STOC,0,0,10,NO_ITEMS
2026-07-06,UBLI,0,0,10,NO_ITEMS
2026-07-06,UBNP,0,0,10,NO_ITEMS
2026-07-06,WLVS,0,0,10,NO_ITEMS
2026-07-06,YNBL,0,0,10,NO_ITEMS
2026-07-13,BABY,0,1,10,NO_DATA
2026-07-13,BDPB,0,1,10,NO_DATA
2026-07-13,BORN,0,0,10,NO_ITEMS
2026-07-13,CRFT,0,0,10,NO_ITEMS
2026-07-13,FLLN,0,0,10,NO_ITEMS
2026-07-13,FLSE,0,0,10,NO_ITEMS
2026-07-13,FSON,0,0,10,NO_ITEMS
2026-07-13,GTTR,0,0,10,NO_ITEMS
2026-07-13,GUTT,0,0,10,NO_ITEMS
2026-07-13,HAWK,0,0,10,NO_ITEMS
2026-07-13,HOOD,0,10,10,NO_DATA
2026-07-13,ISFO,0,0,10,NO_ITEMS
2026-07-13,JNTS,0,0,10,NO_ITEMS
2026-07-13,LAFA,0,0,10,NO_ITEMS
2026-07-13,LEIL,0,0,10,NO_ITEMS
2026-07-13,LOUS,0,0,10,NO_ITEMS
2026-07-13,MORN,0,0,10,NO_ITEMS
2026-07-13,NOBL,0,0,10,NO_ITEMS
2026-07-13,POLT,0,0,10,NO_ITEMS
2026-07-13,PTLV,0,0,10,NO_ITEMS
2026-07-13,QUIX,0,0,10,NO_ITEMS
2026-07-13,STAR,0,0,10,NO_ITEMS
2026-07-13,STOC,0,0,10,NO_ITEMS
2026-07-13,UBLI,0,0,10,NO_ITEMS
2026-07-13,UBNP,0,0,10,NO_ITEMS
2026-07-13,WLVS,0,0,10,NO_ITEMS
2026-07-13,YNBL,0,0,10,NO_ITEMS
2026-07-20,BABY,0,1,10,NO_DATA
2026-07-20,BDPB,0,1,10,NO_DATA
2026-07-20,BORN,0,0,10,NO_ITEMS
2026-07-20,CRFT,0,0,10,NO_ITEMS
2026-07-20,FLLN,0,0,10,NO_ITEMS
2026-07-20,FLSE,0,0,10,NO_ITEMS
2026-07-20,FSON,0,0,10,NO_ITEMS
2026-07-20,GTTR,0,0,10,NO_ITEMS
2026-07-20,GUTT,0,0,10,NO_ITEMS
2026-07-20,HAWK,0,0,10,NO_ITEMS
2026-07-20,HOOD,0,10,10,NO_DATA
2026-07-20,ISFO,0,0,10,NO_ITEMS
2026-07-20,JNTS,0,0,10,NO_ITEMS
2026-07-20,LAFA,0,0,10,NO_ITEMS
2026-07-20,LEIL,0,0,10,NO_ITEMS
2026-07-20,LOUS,0,0,10,NO_ITEMS
2026-07-20,MORN,0,0,10,NO_ITEMS
2026-07-20,NOBL,0,0,10,NO_ITEMS
2026-07-20,POLT,0,0,10,NO_ITEMS
2026-07-20,PTLV,0,0,10,NO_ITEMS
2026-07-20,QUIX,0,0,10,NO_ITEMS
2026-07-20,STAR,0,0,10,NO_ITEMS
2026-07-20,STOC,0,0,10,NO_ITEMS
2026-07-20,UBLI,0,0,10,NO_ITEMS
2026-07-20,UBNP,0,0,10,NO_ITEMS
2026-07-20,WLVS,0,0,10,NO_ITEMS
2026-07-20,YNBL,0,0,10,NO_ITEMS
2026-07-27,BABY,0,1,10,NO_DATA
2026-07-27,BDPB,0,1,10,NO_DATA
2026-07-27,BORN,0,0,10,NO_ITEMS
2026-07-27,CRFT,0,0,10,NO_ITEMS
2026-07-27,FLLN,0,0,10,NO_ITEMS
2026-07-27,FLSE,0,0,10,NO_ITEMS
2026-07-27,FSON,0,0,10,NO_ITEMS
2026-07-27,GTTR,0,0,10,NO_ITEMS
2026-07-27,GUTT,0,0,10,NO_ITEMS
2026-07-27,HAWK,0,0,10,NO_ITEMS
2026-07-27,HOOD,6,10,10,PENDING
2026-07-27,ISFO,0,0,10,NO_ITEMS
2026-07-27,JNTS,0,0,10,NO_ITEMS
2026-07-27,LAFA,0,0,10,NO_ITEMS
2026-07-27,LEIL,0,0,10,NO_ITEMS
2026-07-27,LOUS,0,0,10,NO_ITEMS
2026-07-27,MORN,0,0,10,NO_ITEMS
2026-07-27,NOBL,0,0,10,NO_ITEMS
2026-07-27,POLT,0,0,10,NO_ITEMS
2026-07-27,PTLV,0,0,10,NO_ITEMS
2026-07-27,QUIX,0,0,10,NO_ITEMS
2026-07-27,STAR,0,0,10,NO_ITEMS
2026-07-27,STOC,0,0,10,NO_ITEMS
2026-07-27,UBLI,0,0,10,NO_ITEMS
2026-07-27,UBNP,0,0,10,NO_ITEMS
2026-07-27,WLVS,0,0,10,NO_ITEMS
2026-07-27,YNBL,0,0,10,NO_ITEMS
